::ffff:127.0.0.1 - - [18/Jul/2022:17:05:47 +0000] "DELETE /api/actors/1 HTTP/1.1" 500 54 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:17:06:55 +0000] "DELETE /api/actors/1 HTTP/1.1" 500 54 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:17:06:56 +0000] "DELETE /api/actors/1 HTTP/1.1" 500 54 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:17:06:56 +0000] "DELETE /api/actors/1 HTTP/1.1" 500 54 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:17:08:33 +0000] "DELETE /api/actors/2 HTTP/1.1" 400 337 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:17:11:22 +0000] "DELETE /api/actors/1 HTTP/1.1" 500 41 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:17:11:45 +0000] "DELETE /api/actors/1 HTTP/1.1" 500 36 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:17:13:45 +0000] "DELETE /api/actors/1 HTTP/1.1" 500 49 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:17:16:43 +0000] "PUT /api/movies/8 HTTP/1.1" 200 318 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:17:18:19 +0000] "DELETE /api/actors/1 HTTP/1.1" 500 49 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:17:19:52 +0000] "DELETE /api/actors/1 HTTP/1.1" 500 49 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:18:44:59 +0000] "PUT /api/movies/8 HTTP/1.1" 200 318 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:18:45:03 +0000] "DELETE /api/actors/1 HTTP/1.1" 500 49 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:18:56:17 +0000] "PUT /api/actors/1 HTTP/1.1" 200 230 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:06:34 +0000] "GET /api/actors/1 HTTP/1.1" 200 176 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:06:38 +0000] "GET /api/actors/2 HTTP/1.1" 200 176 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:06:43 +0000] "GET /api/actors/3 HTTP/1.1" 200 176 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:07:08 +0000] "GET /api/actors/3 HTTP/1.1" 400 251 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:07:13 +0000] "GET /api/actors/1 HTTP/1.1" 400 251 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:07:15 +0000] "GET /api/actors/1 HTTP/1.1" 400 251 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:07:16 +0000] "GET /api/actors/1 HTTP/1.1" 400 251 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:07:17 +0000] "GET /api/actors/1 HTTP/1.1" 400 251 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:07:17 +0000] "GET /api/actors/1 HTTP/1.1" 400 251 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:07:27 +0000] "GET /api/actors HTTP/1.1" 200 176 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:07:33 +0000] "GET /api/actors/1 HTTP/1.1" 400 251 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:07:48 +0000] "GET /api/actors/1 HTTP/1.1" 200 174 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:13:28 +0000] "GET /api/actors/1 HTTP/1.1" - - "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:14:22 +0000] "GET /api/actors/1 HTTP/1.1" 500 501 "-" "Thunder Client (https://www.thunderclient.com)"
